recipe_code_main,l3_avg_vol_share,l3_avg_uptake,l3_avg_score_w_scm,l3_avg_score_wo_scm,l3_avg_share_1star,l3_avg_share_1star_wo_scm,lt_avg_vol_share,lt_avg_uptake,lt_avg_score_w_scm,lt_avg_score_wo_scm,lt_avg_share_1star,lt_avg_share_1star_wo_scm
RC157575-SP-3,0.0006792987798875055,0.002287393917963225,3.533333333333333,3.6363636363636362,0.0666666666666666670000,0.0000000000000000000000,0.0006792987798875055,0.002287393917963225,3.533333333333333,3.6363636363636362,0.0666666666666666670000,0.0000000000000000000000
RC157880,0.007989848371446265,0.02768125098720581,3.5211267605633805,3.5757575757575757,0.0422535211267605630000,0.0303030303030303030000,0.007989848371446265,0.02768125098720581,3.5211267605633805,3.5757575757575757,0.0422535211267605630000,0.0303030303030303030000
RC158147,0.029357632173294568,0.10168227934264691,3.243119266055046,3.3141361256544504,0.0963302752293577980000,0.0837696335078534030000,0.029357632173294568,0.10168227934264691,3.243119266055046,3.3141361256544504,0.0963302752293577980000,0.0837696335078534030000
RC158157,0.036995889345628266,0.12858904570311042,3.3472906403940885,3.414364640883978,0.0492610837438423650000,0.0303867403314917130000,0.036995889345628266,0.12858904570311042,3.3472906403940885,3.414364640883978,0.0492610837438423650000,0.0303867403314917130000
RC158168,0.021370409797182823,0.07211135374957046,3.401779554422452,3.435690360690361,0.0498017833133189080000,0.0435270435270435270000,0.021365358935378817,0.07190800734700975,3.424574102436557,3.465547298076826,0.0496752811469610120000,0.0434720542988259522500
RC158168-SP-2,0.00021774987114410902,0.0007348306704897531,3.494444444444445,3.6666666666666665,0.0000000000000000000000,0.0000000000000000000000,0.00021774987114410902,0.0007348306704897531,3.494444444444445,3.6666666666666665,0.0000000000000000000000,0.0000000000000000000000
RC158220,0.017661678061262908,0.05945712421091032,3.5165324166455303,3.5358871869885085,0.0354841197266253933333,0.0291815657454423973333,0.0229122930498546,0.07752857082695157,3.4883073686110433,3.518494063229178,0.0371961800614146938750,0.0294767911262150691250
RC158220-SP-1,0.00461935139022052,0.015531746109029403,3.5777649769585254,3.577134337727558,0.0129608294930875575000,0.0134965473948524800000,0.00461935139022052,0.015531746109029403,3.5777649769585254,3.577134337727558,0.0129608294930875575000,0.0134965473948524800000
RC158220-SP-2,0.00008925617727890487,0.00030007032320693235,3.166666666666667,3.166666666666667,0.0000000000000000000000,0.0000000000000000000000,0.00008925617727890487,0.00030007032320693235,3.166666666666667,3.166666666666667,0.0000000000000000000000,0.0000000000000000000000
RC158223,0.006404740030116528,0.021615635773077117,3.371422080872331,3.4621394230769234,0.0533848250795093140000,0.0348557692307692310000,0.006404740030116528,0.021615635773077117,3.371422080872331,3.4621394230769234,0.0533848250795093140000,0.0348557692307692310000
RC158342,0.005277175172581485,0.018283051650608118,2.7704918032786887,2.890909090909091,0.1639344262295081970000,0.1454545454545454550000,0.005277175172581485,0.018283051650608118,2.7704918032786887,2.890909090909091,0.1639344262295081970000,0.1454545454545454550000
