recipe_code_main,l1_2w_aor,l1_2w_aor_expected,l1_rar
RB157573-SP-1,1.5203252032520325,1.4158173573248365,0.07381449689574504
RB157573-SP-2,1.2982456140350878,1.287473284856376,0.008367031227302979
RB157581,1.356020942408377,1.3055227798098685,0.03868041475757522
RB157581-SP-1,1.462809917355372,1.3843784429919537,0.05665464870567494
RB157692,1.2703962703962703,1.2935741491498132,-0.01791770403635251
RB157763,1.3804347826086956,1.3719996930394769,0.006148025842871885
RB157763-DP-3,0.38461538461538464,1.497383044502278,-0.7431416189548021
RB157763-SP-1,0.6071428571428571,1.012895028321301,-0.40058659568199106
RB157763-SP-2,2,1.3655733775360854,0.4645862557811542
RB158083,1.4974358974358974,1.356437374679728,0.10394768338601756
RB158083-DP-3,0.6923076923076923,1.0817830990291593,-0.3600309591368175
RB158083-SP-1,1.3888888888888888,1.3172407741032357,0.05439257286461596
RB158083-SP-2,1.4,1.4372147423310189,-0.025893654744078343
RB158368,1.416452442159383,1.3301458045230143,0.06488509556087196
RB158430,1.3523222992045163,1.3297544703947526,0.01697142541138752
RB158430-SP-1,1.4067164179104477,1.3772826588298788,0.02137089209093479
RB158430-SP-2,1.3153846153846154,1.3282023163913053,-0.009650413079774767
RB158433,1.3620650443484195,1.3399787726264252,0.016482553435308578
RB158433-SP-1,1.3574660633484164,1.3409101953127611,0.012346738874480456
RB158433-SP-2,1.2896405919661733,1.307095786262765,-0.013354181445645485
RB158433-SP-3,1.3073770491803278,1.3068048340326361,0.0004378734550025687
RB158495,1.1810344827586208,1.2446245461941206,-0.05109176388168546
RB158834,1.3308873720136518,1.372345062901412,-0.030209378099200768
RB159028,1.2207792207792207,1.2302846079086087,-0.00772616926870795
RB160477,1.3738632536207478,1.3702558747441167,0.0026326315713149917
RB160600,1.4502895752895753,1.4034290293144502,0.033390036116051736
RB161208,1.2760814249363868,1.2788799406195719,-0.0021882552023057
RB161319,1.3025594149908593,1.2536753756786276,0.03899258154111074
RB161319-SP-1,1.2972972972972974,1.3313294763252257,-0.02556255204524205
RB161319-SP-2,1.4509803921568627,1.4060885282970559,0.0319267691588212
RB162184,1.2141280353200883,1.22918340832618,-0.01224827223025482
RB162334,1.2638243984803714,1.2595724603873173,0.0033756994748415092
RB24134,1.3119596541786744,1.3111294501467599,0.0006331976082312174
RB24134-SP-1,1.3117977528089888,1.3651841043114037,-0.03910560585478162
RB24134-SP-2,1.1810699588477367,1.3075900824061475,-0.09675824653365084
RB24223,1.2937751903269146,1.2849819942178662,0.0068430500572114195
RB24223-SP-1,1.4128440366972477,1.3709773461556298,0.03053784269960169
RB24223-SP-2,1.3805309734513274,1.2923595640489942,0.06822513784483486
RB24928,1.3315259488768396,1.3186882589006446,0.009735196995609652
RB24928-SP-1,1.4509803921568627,1.4029372849488846,0.0342446577786466
RB24969,1.3462321792260692,1.3514515879266262,-0.003862075968673384
RB24969-SP-1,1.3526970954356847,1.3056382558058794,0.03604278552695983
RB25914,1.0813890396093326,1.063558326511182,0.016765148326788104
RB25918,0.9095875925273176,0.8961298590476034,0.015017615297426845
RB26312,1.4028776978417266,1.3685667706075264,0.025070700217987296
RB27618,1.2938623682579045,1.3084223287967136,-0.01112787531851367
RB27774,1.0298245614035089,0.9723660559769852,0.05909143482882273
RB28134,1.4042157470551766,1.3748708578553641,0.02134374223742519
RB28134-SP-1,1.4476386036960986,1.3623809320120734,0.06257990675053704
RB28134-SP-2,1.4134615384615385,1.3679757969836597,0.03325039929666396
RB28149,1.3588317107093184,1.3876718228648817,-0.02078309271713974
RB28294,1.2058823529411764,1.2331893292099498,-0.022143377032193268
RB28552,1.212058212058212,1.258065909882716,-0.036570180833206956
RB28552-SP-1,1.2736842105263158,1.3332916551129255,-0.04470698092051073
RB28552-SP-2,1.2201834862385321,1.3096595718985593,-0.06832010972921576
RB28557,1.2982662851371822,1.2971889988942447,0.0008304774738732146
RB28557-SP-1,1.3205574912891986,1.3170517778369808,0.0026617886336823826
RB28557-SP-2,1.1677018633540373,1.1847288696908658,-0.014372070076482113
RB28607,1.2753036437246963,1.2735713225030338,0.001360207466243768
RB29690,1.345,1.3699812855240145,-0.018234764071583087
RB30931,1.2891684365299787,1.30380369935329,-0.011225050849733353
RB30932,1.2518858642177764,1.2590657786811985,-0.005702572959248253
RB30932-SP-1,1.2402597402597402,1.2095154895126203,0.02541864987566922
RB30932-SP-2,1,1.1444537065626352,-0.12622066382789876
RB30932-SP-3,1.1176470588235294,1.3127807468294979,-0.14864149133603344
RB30932-SP-4,1.25,1.437172805938679,-0.13023681297422574
RB31098,1.3182527301092044,1.305955771547369,0.009416060505069934
RB31258,1.2376357056694813,1.2143359518611287,0.01918723873129391
RB31446,1.3299305839118007,1.2995844107261336,0.023350674981328368
RB31446-SP-1,1.4652509652509653,1.391555446077917,0.052959096513730985
RB31446-SP-2,1.2,1.385147043602697,-0.133665984747106
RB32485,1.353287536800785,1.381576568669379,-0.02047590593971904
RB32486,1.3081761006289307,1.3446545565115524,-0.027128496092898358
RB32723,1.2927433628318583,1.2889746351467215,0.0029238183455082556
RB32723-SP-1,1.2646592709984152,1.2770852311955578,-0.009729938060210608
RB32723-SP-2,1.3043478260869565,1.148940859400256,0.1352610671082084
RB32723-SP-3,1,1.6803177646897685,-0.4048744701662863
