gampversion,country,slotnumber,slot,hellofreshweek,week,uniquerecipecode,code,nb_of_appearances,status,title,subtitle,lastused,nextused,absolutelastused,absolutelastusedrunning,isnewrecipe,isnewscheduled,isdefault,primaryprotein,mainprotein,proteincut,secondaryprotein,proteins,primarystarch,mainstarch,secondarystarch,starches,primaryvegetable,mainvegetable,vegetables,secondaryvegetable,tertiaryvegetable,primarydryspice,primarycheese,primaryfruit,primarydairy,primaryfreshherb,salt,calories,cuisine,dishtype,handsontime,totaltime,difficulty,tag,preference,preftag,producttype,author,cost1p,cost2p,cost3p,cost4p,skucode,skuname,skucount,seasonalityrisk_w1,seasonalityrisk_w2,seasonalityrisk_w3,seasonalityrisk_w4,pricemissingskus,scorescm,scorewoscm,isscorereplace,volumesharelast,volumeshare2last,uptake_ratio,updated_at,unique_slot,basket,weight2p,weight4p,sum_weight2p,sum_weight4p,weight,normweight2p,normweight4p,slotcombo
V12,CA,1033,32,2026-W36,36,RB55262-1,RB55262,2,READY FOR MENU PLANNING,SuperQuick Thai Rice Noodles with Beef,"with Cabbage, Carrots and Peanuts",2026-W12,2026-W20,2026-W20,750,0,0,TRUE,Beef-Mince,Beef,Mince,,"Beef-Mince, ",Noodles-Rice,Noodles,,"Noodles-Rice, ",Cabbage,Cabbage,"Cabbage, Carrot, Onion",Carrot,Onion,,,,,,0,750,Thai,Stir-Fry,7,15,1,"super-quick , spicy , season-no-season",15MM,"super-quick , spicy , season-no-season, 15MM",,,0,6.97,0,13.34,PHF-10-000734-4 | PHF-10-000970-4 | PHF-10-001407-4 | PRO-10-121008-1 | DRY-10-169059-1 | PHF-10-001399-4 | PTN-10-138803-7 | SPI-10-148726-1 | PHF-10-001406-4 | PRO-10-002788-1 | PRO-10-001373-1 | PTN-10-138804-7 | PHF-10-000969-4 | PHF-10-003814-4 | PRO-10-002793-1 | SPI-10-148727-1 | PHF-10-001398-4 | PHF-10-88380-4,"X3B- Green Onion 2pc | X3B- Onion, Yellow Sliced 1/4-inch 56g | X3B- Carrot, Julienne 1/8-inch 56g | X3B- Fish Sauce (1tbsp) | X3B-Rice Noodles, 150g | X3B- Cabbage, Green Shredded 1/8-inch 56g | X3B- Beef, Lean Ground 250g | X3B- Peanuts, Roasted Unsalted Chopped 56g | X3B- Carrot, Julienne 1/8-inch 113g | X3B- Sweet Chili Sauce (2tbsp) | X3B- Oyster Sauce, Vegetarian 72g (4tbsp) | X3B- Beef, Lean Ground 500g | X3B- Onion, Yellow Sliced 1/4-inch 113g | X3B- Green Onion 1pc | X3B- Sweet Chili Sauce (4tbsp) | X3B- Peanuts, Roasted Unsalted Chopped 28g | X3B- Cabbage, Green Shredded 1/8-inch 113g | X3B- Garlic, Unpeeled Clove",18,2,2,2,2,,3.228323699,3.294871795,0,0.0162,0,0.049,2026-04-29 16:12:18.564000+00:00,383,3,0.0054,0.0021,0.7153,0.2843,0.0074708,0.0075,0.0074,"quick_all,family_all"
V12,CA,1034,33,2026-W36,36,RP154137-12,RP154137,12,READY FOR MENU PLANNING,Smart BBQ Pork Plate,with Loaded Sweet Potatoes and Salad,2025-W42,,2025-W42,720,0,0,TRUE,Pork-Chops-Boneless,Pork,Chops,,"Pork-Chops-Boneless, ",Potato - Sweet,Potato,,"Potato - Sweet, ",Tomatoes - Baby,Tomatoes,"Tomatoes - Baby, Onion - Yellow, Greens - Baby Spinach",Onion - Yellow,Greens - Baby Spinach,Southwest Spice Blend,"Cheddar Cheese, shredded",,,Green Onion,0,630,Canadian,123,8,30,2,"calorie-smart , carb-smart , high-protein , season-no-season",Cal+Carb Smart,"calorie-smart , carb-smart , high-protein , season-no-season, Cal+Carb Smart",,,0,6.56,0,11.93,DAI-10-001205-4 | SPI-10-138863-1 | PRO-10-100793-1 | PRO-10-118472-1 | SPI-10-138864-1 | DAI-10-125468-4 | DAI-10-144062-4 | PHF-10-000744-4 | PHF-10-001590-4 | PHF-10-001591-4 | PHF-10-88383-4 | PTN-10-138807-7 | PHF-10-000734-4 | PHF-10-000746-4 | PHF-10-88388-1 | DAI-10-001204-4,"X3B- Cheese, Medium Cheddar Shredded 56g (0.5cup) | X3B- Southwest Spice Blend 6g | X3B- Vinegar, Red Wine 15ml (1TBSP) | X3B- BBQ Sauce 70g 4Tbsp (60ml) | X3B- Southwest Spice Blend 12g | X3B- Sour Cream, 14% 43ml (3TBSP) | X3B- Sour Cream, 14% 86ml (6TBSP) | X3B- Spinach, Baby 113g | X3B- Tomato, Baby 113g Clamshell | X3B- Tomato, Baby 227g Clamshell | X3B- Onion, Yellow Cooking 1pc (113g) | X3B- Pork, Boneless Loin Chops (2pc) 340g | X3B- Green Onion 2pc | X3B- Spinach, Baby 56g | X3B- Sweet Potato, Yam 1pc (170g) | X3B- Cheese, Medium Cheddar Shredded 28g (0.25cup)",16,3,3,3,3,,3.384401114,3.513071895,0,0.004,0.0154,0.0132,2026-04-29 19:32:51.289000+00:00,384,3,0.0045,0.0014,0.7153,0.2843,0.0059144,0.0064,0.0048,"light_all,light_d5,lowcalorie_all,lowcalorie_d3,lowcalorie_d4,lowcalorie_d5"
V12,CA,1035,34,2026-W36,36,RF159282-1,RF159282,2,READY FOR MENU PLANNING,Baja Salmon Tacos,with Slaw and Zesty Guac Sauce,2026-W16,,2026-W16,746,0,0,TRUE,Fish-Salmon-Fillet-Skin-On,Fish,Salmon,,"Fish-Salmon-Fillet-Skin-On, ",Tortilla - Plain,Tortilla,,"Tortilla - Plain, ",Greens - iceburg lettuce,Greens,"Greens - iceburg lettuce, , ",,,Enchilada Spice Blend,,,,,0,720,NORTH AMERICAN,Tortillas,5,20,2,"quick , fr-translated , season-no-season",Quick,"quick , fr-translated , season-no-season, Quick",,,0,8.37,0,16.4,BAK-10-003294-7 | PHF-10-000940-4 | PRO-10-12348-4 | SPI-10-11898-1 | PHF-10-000404-4 | PHF-10-001410-4 | PHF-10-001411-4 | PRO-10-91789-1 | PHF-10-000938-4 | PRO-10-100815-7 | PTN-10-125363-7,"X3B- Tortillas, White Flour 6-inch (6pc) | X3B- Cilantro, Fresh 7g | H1F- Mayonnaise, 28g (2TBSP) | H1F- Enchilada Spice Blend 8g (1TBSP) | X3B- Lime 1pc | X3B- Coleslaw Mix 170g (1:1:1 Red Cabbage, Green Cabbage, Carrot) | X3B- Coleslaw Mix 340g (1:1:1 Red Cabbage, Green Cabbage, Carrot) | H1F- Mayonnaise (4tbsp) | X3B- Cilantro, Fresh 14g | X3B- Guacamole 57g (3TBSP) | X3B- Salmon, Atlantic Skin-On Fillets (2) 250g",11,3,3,3,3,,3.414678899,3.436507937,0,0.0114,0.0129,0.035,2026-05-04 14:04:24+00:00,385,3,0.0074,0.0029,0.7153,0.2843,0.0102723,0.0103,0.0102,"quick_all,family_all"
V12,CA,1036,35,2026-W36,36,RC158437-24,RC158437,24,READY FOR MENU PLANNING,Smart Mexican Chicken Patties,"with Tomato, Charred Corn and Spinach Salad",2026-W16,2026-W24,2026-W30,760,0,0,TRUE,Chicken-Mince,Chicken,Mince,,"Chicken-Mince, ",Bread - Breadcrumbs,Bread,,"Bread - Breadcrumbs, ",Greens - Baby Spinach,Greens,"Greens - Baby Spinach, Tomatoes - Roma, Corn Kernels",Tomatoes - Roma,Corn Kernels,Mexican Seasoning,Feta Cheese,Pepitas,,,0,520,Mexican,Salad,10,25,2,"calorie-smart , carb-smart , quick , fr-translated , season-no-season",Cal+Carb Smart,"calorie-smart , carb-smart , quick , fr-translated , season-no-season, Cal+Carb Smart",,,0,7.07,0,12.55,PTN-10-138817-7 | PHF-10-000424-4 | PRO-10-101285-1 | SPI-10-10762-1 | DAI-10-001202-4 | DRY-10-132836-1 | PRO-10-100366-7 | PRO-10-101053-1 | SPI-10-132846-1 | SPI-10-132848-1 | DAI-10-001140-4 | PHF-10-000744-4 | PHF-10-000745-4 | SPI-10-001169-1 | SPI-10-10562-1,"X3B- Chicken, Ground 250g | X3B- Tomato, Roma 1pc (95g) Stage 4 | X3B- Vinegar, White Wine (1TBSP) | H1F- Mexican Seasoning 16g (2TBSP) | X3B- Cheese, Feta Crumbled 56g (0.5cup) | X3B- (Paper) Breadcrumbs, Panko 32g (0.33cup) | X3B- Corn, Kernels Thaw-Friendly 113g (0.66cup) | X3B- Dressing, Ranch (2TBSP) | X3B- (Paper) Pepitas, 28g | X3B- (Paper) Pepitas, 56g | X3B- Cheese, Feta Crumbled 28g (0.25cup) | X3B- Spinach, Baby 113g | X3B- Spinach, Baby 227g | X3B- Garlic Salt 4g (1tsp) | H1F- Mexican Seasoning 8g (1TBSP)",15,2,2,2,2,,3.5395189,3.557620818,0,0.0042,0.0041,0.0128,2026-04-29 16:17:55.666000+00:00,386,3,0.0089,0.0032,0.7153,0.2843,0.01214,0.0125,0.0112,"light_all,lowcalorie_all,lowcalorie_d4,lowcalorie_d5"
V12,CA,1037,36,2026-W36,36,RP23796-4,RP23796,5,READY FOR MENU PLANNING,Cal Smart Pork with Sweet Chili Sauce,with Basmati Rice and Sautéed Veggies,2025-W32,2026-W30,2026-W30,760,0,0,TRUE,Pork-Chops-Boneless,Pork,Chops,,"Pork-Chops-Boneless, ",Rice - Basmati,Rice,,"Rice - Basmati, ",Pepper - Sweet Bell,Pepper,"Pepper - Sweet Bell, Bok Choy - Shanghai, ",Bok Choy - Shanghai,,Garlic Salt,,,,,0,680,Chinese,Rice,8,30,1,"calorie-smart , spicy , season-no-season",Calorie Smart,"calorie-smart , spicy , season-no-season, Calorie Smart",,,0,5.77,0,10.91,DRY-10-125594-1 | PRO-10-002788-1 | PRO-10-002775-1 | PHF-10-000392-4 | PHF-10-88383-4 | PRO-10-002793-1 | PTN-10-138807-7 | SPI-10-001169-1 | PHF-10-000414-4 | PRO-10-000783-1 | PRO-10-002774-1 | PRO-10-118972-1 | SPI-10-001163-1,"X3B- (Paper) Rice, Basmati 149g (0.75cup) | X3B- Sweet Chili Sauce (2tbsp) | X3B- Mustard, Whole Grain (2tbsp) | X3B- Bok Choy, Shanghai 1pc (113g) | X3B- Onion, Yellow Cooking 1pc (113g) | X3B- Sweet Chili Sauce (4tbsp) | X3B- Pork, Boneless Loin Chops (2pc) 340g | X3B- Garlic Salt 4g (1tsp) | X3B- Pepper, Sweet Bell 1pc (160g) | X3B- Soy Sauce, 9g (1.5tsp) | X3B- Mustard, Whole Grain (1tbsp) | X3B- Soy Sauce 30ml (2tbsp) | X3B- Garlic Salt 8g (2tsp)",13,2,2,2,2,,3.427090024,3.47753387,1,0.0031,0.0026,0.0105,2026-04-30 02:38:17.907000+00:00,387,3,0.0036,0.0013,0.7153,0.2843,0.0049805,0.0051,0.0047,"lowcalorie_all,lowcalorie_d5"
V12,CA,1038,37,2026-W36,36,RV157386-5,RV157386,6,READY FOR MENU PLANNING,Carb Smart Halloumi and Clementine Salad,"with Mint, Almonds and Croutons",2024-W29,2026-W29,2026-W29,759,0,0,TRUE,Veggie-Cheese-Halloumi,Veggie,Cheese,,"Veggie-Cheese-Halloumi, ",Bread - Ciabatta,Bread,,"Bread - Ciabatta, ",Greens - Spring Mix,Greens,"Greens - Spring Mix, , ",,,,,,,Mint,0,640,Canadian,Salad,6,20,2,"veggie , quick , carb-smart , season-no-season",Carb Smart,"veggie , quick , carb-smart , season-no-season, Carb Smart",,,0,7.89,0,14.9,DAI-10-001144-4 | PRO-10-002774-1 | PRO-10-101285-1 | PHF-10-000939-4 | SPI-10-148738-1 | PHF-10-000396-4 | PRO-10-002775-1 | PRO-10-128630-1 | DRY-10-127636-1 | PHF-10-000737-4 | PHF-10-000953-4 | SPI-10-148739-1 | PHF-10-000736-4,"X3B- Cheese, Halloumi 200g | X3B- Mustard, Whole Grain (1tbsp) | X3B- Vinegar, White Wine (1TBSP) | X3B- Chives, Fresh 7g | X3B- Almonds, Sliced 28g | X3B- Clementine 1pc | X3B- Mustard, Whole Grain (2tbsp) | X3B- Honey 15g (1unit) | X3B- Croutons, Homestyle 28g | X3B- Lettuce, Heritage Blend 227g | X3B- Mint, Fresh 7g | X3B- Almonds, Sliced 56g | X3B- Lettuce, Heritage Blend 113g",13,2,2,2,2,,3.37037037,3.503267974,0,0.0169,0.0149,0.0581,2026-04-30 19:19:01.816000+00:00,388,3,0.0069,0.0025,0.7153,0.2843,0.0093385,0.0096,0.0087,"light_all,light_d4,light_d5"
V12,CA,1039,38,2026-W36,36,RC57951-1,RC57951,0,IN DEVELOPMENT,Sheet Pan Za'atar Chicken and Veggies,with Couscous and Yogurt Sauce,,,,-1,1,0,TRUE,Chicken-Breast,Chicken,Breast,,"Chicken-Breast, ",Couscous,Couscous,,"Couscous, ",Zucchini,Zucchini,"Zucchini, , ",,,,,,,,0,800,Palestinian,Bowl,8,35,1,"sheet-pan , season-no-season",Convenience Product Line,"sheet-pan , season-no-season, Convenience Product Line",,,0,9.24,0,18.13,DRY-10-148838-1 | DRY-10-125716-1 | PHF-10-000424-4 | SPI-10-148744-1 | PHF-10-000973-4 | PHF-10-88382-4 | SPI-10-148742-1 | DRY-10-125717-1 | PHF-10-000397-4 | PHF-10-000422-4 | PTN-10-138814-7 | SPI-10-117111-1 | DAI-10-10602-4 | PHF-10-000974-4 | PHF-10-88380-4 | PTN-10-138815-7 | SPI-10-154877-1,"X3B- Raisins, Sultana 56g | X3B- (Paper) Couscous, Moroccan 184g (1cup) | X3B- Tomato, Roma 1pc (95g) Stage 4 | X3B- Walnuts, Chopped 56g | X3B- Parsley, Fresh Italian 14g | X3B- Onion, Red Whole 1pc (113g) | X3B- Walnuts, Chopped 28g | X3B- (Paper) Couscous, Moroccan 92g (0.5cup) | X3B- Cucumber, Mini 1pc (66g) | X3B- Squash, Green Zucchini 1pc (200g) | X3B- Chicken, Breasts Skinless/Boneless (2pc) 340g | X3B- Powder Stock, Chicken 7.5g (1tbsp) | X3B- Yogurt, Greek Plain 2% 100g | X3B- Parsley, Fresh Italian 7g | X3B- Garlic, Unpeeled Clove | X3B- Chicken, Breasts Skinless/Boneless (4pc) 680g | X3B- Za'atar Spice 6g (1TBSP)",17,2,2,2,2,,3.458521791,3.503601232,1,0,0,0,2026-04-29 16:17:55.666000+00:00,389,3,0.0086,0.0033,0.7153,0.2843,0.0119325,0.012,0.0117,hand_assigned
V12,CA,1040,39,2026-W36,36,RP37026-60,RP37026,67,READY FOR MENU PLANNING,Sheet Pan Garlicky Pork Wraps,with Potato Wedges and Feta Spread,2026-W18,2026-W19,2026-W32,762,0,0,TRUE,Pork-Chops-Boneless,Pork,Chops,,"Pork-Chops-Boneless, ",Bread - Pita,Bread,Potato - White,"Bread - Pita, Potato - White",Tomatoes - Roma,Tomatoes,"Tomatoes - Roma, Spring Mix, Shallot",Spring Mix,Shallot,Zesty Garlic Blend,Feta Cheese,,,,0,640,Greek,Wrap,10,35,1,"sheet-pan , fr-translated , season-no-season",Convenience Product Line,"sheet-pan , fr-translated , season-no-season, Convenience Product Line",,,0,8.21,0,14.5,PHF-10-88387-1 | SPI-10-125249-1 | PHF-10-000739-4 | BAK-10-169321-7 | DAI-10-001202-4 | DAI-10-10602-4 | SPI-10-100267-1 | PHF-10-155569-4 | PHF-10-88384-1 | DAI-10-001140-4 | PHF-10-000740-4 | PTN-10-138807-7,"X3B- Shallot 1pc (50g) | X3B- Zesty Garlic Blend 7g (1TBSP) | X3B- Lettuce, Heritage Blend 28g | X3B- Pita, Lebanese White (2pc) | X3B- Cheese, Feta Crumbled 56g (0.5cup) | X3B- Yogurt, Greek Plain 2% 100g | H1F- Dill-Garlic Spice Blend 4g (1tsp) | X3B- Tomato, Round on Vine (2pc) | X3B- Potato, Russet 1pc (230g) | X3B- Cheese, Feta Crumbled 28g (0.25cup) | X3B- Lettuce, Heritage Blend 56g | X3B- Pork, Boneless Loin Chops (2pc) 340g",12,4,4,4,4,,3.54109589,3.562015504,0,0.0033,0.003,0.0073,2026-05-06 01:32:12.856000+00:00,390,3,0.0047,0.0018,0.7153,0.2843,0.0065369,0.0066,0.0064,hand_assigned
V12,CA,1041,40,2026-W36,36,RB44747-3,RB44747,5,IN DEVELOPMENT,Braised Beef Pot Roast with Mushrooms,and Parmesan Mashed Potatoes,2026-W14,2026-W27,2026-W29,759,0,0,TRUE,Beef-Roast-Precooked,Beef,Roast,,"Beef-Roast-Precooked, ",Potato - White,Potato,,"Potato - White, ",Mushrooms,Mushrooms,"Mushrooms, Carrot, Onion",Carrot,Onion,Gravy Spice Blend,"Parmesan Cheese, shredded",,Butter,Parsley,0,1220,Italian,123,15,45,2,"fr-translated , season-autumn-winter",Special Plus,"fr-translated , season-autumn-winter, Special Plus",,,0,18.82,0,37.08,DAI-10-001218-4 | PHF-10-88379-4 | SPI-10-138341-1 | DAI-10-001211-4 | PHF-10-000974-4 | PHF-10-88380-4 | PHF-10-000973-4 | PHF-10-001593-4 | PHF-10-88384-1 | PRO-10-100793-1 | PTN-10-149077-7 | SPI-10-138337-1 | PHF-10-001592-4 | SPI-10-138318-1 | PHF-10-88383-4,"X3B- Cheese, Parmesan Shredded 56g (0.5cup) | X3B- Carrot 1pc (170g) | X3B- Gravy Spice Blend 20g | X3B- Cheese, Parmesan Shredded 28g (0.25cup) | X3B- Parsley, Fresh Italian 7g | X3B- Garlic, Unpeeled Clove | X3B- Parsley, Fresh Italian 14g | X3B- Mushrooms, Whole 227g | X3B- Potato, Russet 1pc (230g) | X3B- Vinegar, Red Wine 15ml (1TBSP) | X3B- Beef, Pot Roast in Gravy 575 g | X3B- Italian Herb Spice Blend 10g | X3B- Mushrooms, Whole 113g | X3B- Italian Herb Spice Blend 5g | X3B- Onion, Yellow Cooking 1pc (113g)",15,4,4,4,4,,3.375,3.55,0,0.001,0.0032,0.003,2026-04-29 16:12:18.564000+00:00,391,3,0.0002,0.0001,0.7153,0.2843,0.0003113,0.0003,0.0003,surcharge
V12,CA,1042,41,2026-W36,36,RB154871-4,RB154871,6,READY FOR MENU PLANNING,Bistro-Style Truffle-Butter Striploin Steak and Mushrooms,with Roasted Sweet Potatoes and Brussels Sprouts,2024-W50,2026-W22,2026-W29,759,0,0,TRUE,Beef-Steak-Striploin,Beef,Steak,,"Beef-Steak-Striploin, ",Potato - Sweet,Potato,,"Potato - Sweet, ",Brussels Sprouts,Brussels Sprouts,"Brussels Sprouts, , ",,,,"Parmesan Cheese, shredded",,,Chives,0,780,NORTH AMERICAN,123,10,35,2,"fr-translated , season-no-season",Special Plus,"fr-translated , season-no-season, Special Plus",,,0,16.95,0,33.76,PTN-10-138811-7 | PHF-10-000956-4 | PHF-10-000957-4 | PHF-10-88380-4 | PHF-10-000939-4 | PHF-10-001396-4 | PHF-10-000936-4 | PHF-10-88388-1 | SPI-10-004457-1,"X3B- Beef, Striploin Steak 370g | X3B- Mushroom Blend, Whole 200g (1:1:1 Cremini-White-Oyster) | X3B- Mushroom Blend, Whole 400g (1:1:1 Cremini-White-Oyster) | X3B- Garlic, Unpeeled Clove | X3B- Chives, Fresh 7g | X3B- Brussels Sprouts, Whole 170g | X3B- Chives, Fresh 14g | X3B- Sweet Potato, Yam 1pc (170g) | X3B- Truffle, Salt 1g",9,3,3,3,3,PHF-10-000956-4 | PHF-10-000957-4,3.642378099,3.750560311,1,0.0022,0.0031,0.0074,2026-04-29 15:59:33.497000+00:00,392,3,0.0016,0.0006,0.7153,0.2843,0.002179,0.0022,0.0022,surcharge
V12,CA,1043,42,2026-W36,36,RC43366-5,RC43366,3,READY FOR MENU PLANNING,Chicken and Roasted Chickpea Salad,with Jammy Eggs and Lemony Hummus,2025-W51,,2025-W51,729,0,0,TRUE,Chicken-Breast,Chicken,Breast,Veggie-Chickpeas,"Chicken-Breast, Veggie-Chickpeas",No Starch,No Starch,,"No Starch, ",Spinach,Spinach,"Spinach, Pepper, ",Pepper,,,,Lemon,,,0,930,NORTH AMERICAN,Bowl,10,30,1,season-no-season,High Protein Surcharge,"season-no-season, High Protein Surcharge",,,0,11.47,0,22.64,PHF-10-88380-4 | PTN-10-138815-7 | PHF-10-000402-4 | PHF-10-000414-4 | PHF-10-000746-4 | DAI-10-88327-4 | SPI-10-11842-1 | DRY-10-003163-1 | PRO-10-123213-4 | PRO-10-91819-1 | PHF-10-000744-4 | PHF-10-001590-4 | PHF-10-001591-4 | PHF-10-000420-4 | PTN-10-138814-7,"X3B- Garlic, Unpeeled Clove | X3B- Chicken, Breasts Skinless/Boneless (4pc) 680g | X3B- Lemon 1pc | X3B- Pepper, Sweet Bell 1pc (160g) | X3B- Spinach, Baby 56g | X3B- Egg, Large 1pc | H1F- Smoked Paprika-Garlic Blend 1:1 6g (1TBSP) | X3B- (Paper) Pearled Farro 92g (0.5cup) | X3B- Hummus (4tbsp) | X3B- Chickpeas, Canned 398ml | X3B- Spinach, Baby 113g | X3B- Tomato, Baby 113g Clamshell | X3B- Tomato, Baby 227g Clamshell | X3B- Radish, Cherry Belle, Rootless 1pc | X3B- Chicken, Breasts Skinless/Boneless (2pc) 340g",15,3,3,3,2,,3.458521791,3.503601232,1,0.001,0.0013,0.0034,2026-04-29 16:17:55.666000+00:00,393,3,0.0053,0.0021,0.7153,0.2843,0.007367,0.0074,0.0073,surcharge
V12,CA,1044,43,2026-W36,36,RB154002-15,RB154002,11,READY FOR MENU PLANNING,Smoky Bacon-Bison Chili,with Cheddar Cheese,2026-W17,2026-W21,2026-W27,757,0,0,TRUE,Bison-Mince,Bison,Mince,Pork-Bacon,"Bison-Mince, Pork-Bacon",Tortilla - Chips,Tortilla,,"Tortilla - Chips, ",Pepper - Green,Pepper,"Pepper - Green, , ",,,BBQ Seasoning,"Cheddar Cheese, shredded",,,Green Onion,0,960,Canadian,Stew,6,30,2,"discovery , fr-translated , season-no-season",Discovery Surcharge,"discovery , fr-translated , season-no-season, Discovery Surcharge",,,0,6.12,0,11.77,PTN-10-143998-7 | DAI-10-001203-4 | PHF-10-000734-4 | PRO-10-130197-1 | PHF-10-000410-4 | PRO-10-130445-1 | PRO-10-62193-1 | SPI-10-10762-1 | DAI-10-001205-4 | PTN-10-100275-7 | SPI-10-138217-1 | PHF-10-003814-4 | PHF-10-88383-4 | SPI-10-10562-1,"X3B- Bison, Lean Ground 250g | X3B- Cheese, Medium Cheddar Shredded 113g (1cup) | X3B- Green Onion 2pc | X3B- Tomatoes, Crushed - Onion and Garlic 369ml Can | X3B- Pepper, Green 1pc (200g) | X3B- Beans, Red Kidney Canned 398ml | X3B- Stock Concentrate, Reduced Sodium Beef 9.6g (1unit) | H1F- Mexican Seasoning 16g (2TBSP) | X3B- Cheese, Medium Cheddar Shredded 56g (0.5cup) | X3B- Pork, Smoked Bacon CON (4pc) 100g | X3B- Applewood Smoke Spice 7g | X3B- Green Onion 1pc | X3B- Onion, Yellow Cooking 1pc (113g) | H1F- Mexican Seasoning 8g (1TBSP)",14,2,2,2,2,PTN-10-143998-7,3.637931034,3.634615385,0,0.0015,0.0007,0.0046,2026-04-29 16:12:18.564000+00:00,394,3,0.0018,0.0007,0.7153,0.2843,0.0024903,0.0025,0.0025,surcharge
V12,CA,1045,44,2026-W36,36,RP155583-11,RP155583,11,READY FOR MENU PLANNING,Chipotle-Chorizo Flatbreads,"with Caramelized Onions, Feta and Salad",2025-W29,2026-W31,2026-W31,761,0,0,TRUE,Pork-Sausage-Chorizo,Pork,Sausage,,"Pork-Sausage-Chorizo, ",Bread - Flatbread,Bread,,"Bread - Flatbread, ",Greens - Spring Mix,Greens,"Greens - Spring Mix, , ",,,Smoked Paprika,"Monterey Jack Cheese, shredded",,,,0,1120,NORTH AMERICAN,Pizza,8,35,2,"spicy , season-no-season",Discovery,"spicy , season-no-season, Discovery",,,0,6.59,0,12.7,BAK-10-003289-7 | PHF-10-000424-4 | SPI-10-001186-1 | DAI-10-001202-4 | DAI-10-001206-4 | PTN-10-132171-7 | SPI-10-001189-1 | PRO-10-002762-1 | PRO-10-100793-1 | DAI-10-001140-4 | PHF-10-000411-4 | PHF-10-000736-4 | PHF-10-000740-4 | PHF-10-88383-4,"X3B- Naan (2pc) | X3B- Tomato, Roma 1pc (95g) Stage 4 | X3B- Smoked Paprika 4g (1tsp) | X3B- Cheese, Feta Crumbled 56g (0.5cup) | X3B- Cheese, Monterey Jack Shredded 113g (1cup) | X3B- Pork, Lean Chorizo Sausage Uncased 250g | X3B- Smoked Paprika 8g (2tsp) | X3B- Chipotle Sauce (2tbsp) | X3B- Vinegar, Red Wine 15ml (1TBSP) | X3B- Cheese, Feta Crumbled 28g (0.25cup) | X3B- Pepper, Jalapeno 1pc | X3B- Lettuce, Heritage Blend 113g | X3B- Lettuce, Heritage Blend 56g | X3B- Onion, Yellow Cooking 1pc (113g)",14,2,2,2,2,,3.738515901,3.784552846,0,0.003,0.0068,0.0103,2026-04-29 19:32:51.289000+00:00,395,3,0.0076,0.003,0.7153,0.2843,0.0105836,0.0106,0.0106,hand_assigned
V12,CA,1046,45,2026-W36,36,RV161331-6,RV161331,9,READY FOR MENU PLANNING,Mixed Mushroom and Truffle Pizza,with DIY Bechamel Sauce and Chives,2025-W46,2026-W23,2026-W31,761,0,0,TRUE,Veggie-Mushrooms,Veggie,Mushrooms,,"Veggie-Mushrooms, ",Dough - Pizza,Dough,,"Dough - Pizza, ",Mushrooms - Mixed,Mushrooms,"Mushrooms - Mixed, Greens - Baby Arugula, Tomatoes - Baby",Greens - Baby Arugula,Tomatoes - Baby,Truffle Salt,,,,Chives,0,1050,Italian,Pizza,10,45,2,"veggie , season-no-season",Deluxe Veggie,"veggie , season-no-season, Deluxe Veggie",,,0,5.42,0,10.21,PHF-10-000936-4 | PHF-10-88387-1 | SPI-10-004457-1 | DAI-10-001220-4 | PHF-10-000957-4 | BAK-10-003286-7 | PHF-10-000939-4 | PRO-10-100794-1 | PHF-10-000728-4 | DAI-10-003437-4 | PHF-10-000723-4 | PHF-10-001590-4 | PHF-10-001591-4 | SPI-10-100863-1 | DAI-10-003438-4,"X3B- Chives, Fresh 14g | X3B- Shallot 1pc (50g) | X3B- Truffle, Salt 1g | X3B- Cheese, White Cheddar Shredded 113g (1cup) | X3B- Mushroom Blend, Whole 400g (1:1:1 Cremini-White-Oyster) | X3B- White Pizza Dough 340g | X3B- Chives, Fresh 7g | X3B- Vinegar, Balsamic 15ml (1TBSP) | X3B- Arugula and Spinach Mix (1:1) 56g | X3B- Cream, 35% 56ml | X3B- Arugula and Spinach Mix (1:1) 113g | X3B- Tomato, Baby 113g Clamshell | X3B- Tomato, Baby 227g Clamshell | H1F- Cream Sauce Spice Blend 10g (1TBSP) | X3B- Cream, 35% 113ml",15,2,2,2,2,PHF-10-000957-4,3.528520396,3.569796666,1,0.0007,0.0007,0.0024,2026-04-29 19:45:57.651000+00:00,396,3,0.0024,0.001,0.7153,0.2843,0.0034241,0.0034,0.0035,surcharge
